candidate_id,age,gender,height_cm,weight_kg,matric_percentage,inter_percentage,cgpa,physical_fitness_score,medical_status,marital_status,city,computer_skills,leadership_score,communication_score,branch_preference,eligibility_status
PN-14047,23,Female,159.1,63.2,73.85,62.31,0.0,46,Fit,Single,Multan,Beginner,64,57,Marine Engineering,Not Eligible
PN-13210,18,Male,174.0,82.6,61.99,56.47,1.72,58,Fit,Single,Karachi,Beginner,48,64,IT & Cyber,Eligible
PN-15835,16,Female,150.3,63.7,65.86,77.16,2.52,54,Unfit,Single,Multan,Advanced,58,49,Logistics,Not Eligible
PN-14920,25,Male,158.5,69.6,59.79,56.05,0.0,81,Fit,Single,Karachi,Intermediate,66,68,Naval Aviation,Eligible
PN-13716,21,Male,170.2,68.5,47.7,40.18,0.0,42,Unfit,Single,Karachi,Intermediate,97,78,Naval Aviation,Not Eligible
PN-18468,22,Female,151.0,63.1,59.83,65.25,2.41,57,Fit,Single,Lahore,Intermediate,65,57,Logistics,Eligible
PN-14160,25,Male,177.4,68.9,74.88,69.15,2.63,40,Fit,Single,Multan,Beginner,72,63,Naval Aviation,Not Eligible
PN-10462,24,Male,179.9,70.8,52.44,74.65,3.01,43,Unfit,Single,Hyderabad,Advanced,57,72,Marine Engineering,Not Eligible
PN-11821,16,Male,185.3,67.3,60.66,49.58,2.28,61,Unfit,Single,Karachi,Beginner,69,43,Combat,Not Eligible
PN-12472,20,Male,176.2,69.3,60.08,48.34,0.0,77,Fit,Single,Karachi,Advanced,60,62,Naval Aviation,Not Eligible
PN-16845,24,Male,167.0,76.5,79.39,80.79,0.0,69,Fit,Single,Rawalpindi,Intermediate,74,52,Marine Engineering,Eligible
PN-14986,23,Male,168.2,71.0,75.19,78.63,2.63,86,Fit,Single,Lahore,Intermediate,82,59,Combat,Eligible
PN-11489,23,Male,177.7,71.3,56.92,65.86,0.0,63,Fit,Married,Karachi,Intermediate,40,63,Logistics,Not Eligible
PN-12570,19,Male,172.0,66.8,71.44,77.06,0.0,51,Fit,Single,Faisalabad,Intermediate,61,78,Combat,Eligible
PN-17573,24,Male,169.3,75.1,63.87,56.54,0.0,65,Fit,Married,Lahore,Advanced,56,72,Medical Corps,Eligible
PN-16344,17,Female,156.5,57.1,72.65,75.62,3.0,61,Fit,Single,Multan,Beginner,53,42,Medical Corps,Eligible
PN-14360,21,Male,168.2,68.4,78.83,67.99,0.0,69,Fit,Single,Lahore,Beginner,16,47,Combat,Not Eligible
PN-15524,24,Male,170.3,58.6,61.69,52.3,2.38,61,Fit,Married,Rawalpindi,Intermediate,58,47,Marine Engineering,Eligible
PN-18188,19,Female,153.8,51.6,54.46,49.98,2.21,43,Fit,Single,Lahore,Intermediate,80,74,Combat,Not Eligible
PN-12670,17,Male,162.1,74.6,63.82,65.01,2.82,47,Unfit,Single,Karachi,Advanced,86,59,Medical Corps,Not Eligible
PN-15271,17,Male,170.7,73.7,66.68,54.3,0.0,60,Fit,Single,Multan,Beginner,63,52,Combat,Not Eligible
PN-16106,21,Male,179.4,75.8,67.19,63.18,0.0,59,Unfit,Single,Karachi,Advanced,53,64,Marine Engineering,Not Eligible
PN-10020,20,Male,167.2,62.3,68.94,61.11,2.3,96,Fit,Single,Hyderabad,Intermediate,44,53,Logistics,Eligible
PN-14811,22,Male,168.7,73.9,80.47,77.7,3.46,65,Fit,Married,Multan,Beginner,47,24,IT & Cyber,Eligible
PN-17185,16,Female,154.3,50.1,91.07,75.43,0.0,80,Fit,Single,Faisalabad,Intermediate,57,59,IT & Cyber,Eligible
PN-16500,16,Male,176.7,57.0,59.28,64.57,2.41,48,Fit,Single,Faisalabad,Intermediate,68,79,Marine Engineering,Not Eligible
PN-10966,17,Male,175.7,62.8,78.52,78.05,0.0,77,Fit,Single,Quetta,Beginner,77,59,Marine Engineering,Eligible
PN-17490,21,Female,157.8,59.0,59.05,51.56,2.59,59,Fit,Single,Faisalabad,Beginner,36,47,Marine Engineering,Eligible
PN-14078,17,Female,151.8,58.1,55.4,79.96,3.36,79,Fit,Married,Hyderabad,Intermediate,70,55,IT & Cyber,Eligible
PN-13792,22,Male,167.7,60.3,67.58,72.04,0.0,67,Fit,Married,Lahore,Intermediate,71,44,Naval Aviation,Eligible
PN-16488,18,Male,166.3,78.9,61.29,45.09,1.86,69,Fit,Single,Multan,Intermediate,66,80,Marine Engineering,Not Eligible
PN-14483,19,Male,183.5,79.2,73.26,82.85,0.0,78,Fit,Single,Lahore,Beginner,67,59,Combat,Eligible
PN-17901,23,Male,167.1,100.0,72.82,72.56,0.0,93,Fit,Single,Islamabad,Beginner,64,75,Naval Aviation,Eligible
PN-11386,21,Male,161.3,61.7,75.24,83.96,3.49,71,Fit,Single,Hyderabad,Beginner,44,28,Marine Engineering,Eligible
PN-17906,22,Male,182.7,52.5,39.89,51.14,0.0,88,Fit,Single,Karachi,Advanced,62,73,Logistics,Not Eligible
PN-11104,23,Male,181.5,81.9,47.59,70.12,2.98,80,Fit,Single,Faisalabad,Intermediate,45,56,Medical Corps,Not Eligible
PN-12209,30,Male,167.0,89.3,62.55,38.8,1.73,80,Fit,Single,Karachi,Advanced,76,83,Logistics,Not Eligible
PN-17168,20,Female,154.3,55.4,50.38,67.97,2.47,57,Fit,Single,Hyderabad,Beginner,56,63,Marine Engineering,Eligible
PN-12345,20,Female,161.6,46.5,42.48,40.57,0.0,59,Fit,Single,Rawalpindi,Intermediate,71,54,Logistics,Not Eligible
PN-17439,16,Male,170.6,63.0,85.95,71.48,2.86,61,Fit,Single,Lahore,Intermediate,68,48,Medical Corps,Eligible
PN-17581,18,Male,171.0,59.2,64.21,55.72,0.0,74,Fit,Single,Karachi,Advanced,56,57,Marine Engineering,Eligible
PN-13413,22,Male,177.4,66.2,66.71,68.26,3.12,62,Fit,Single,Islamabad,Beginner,69,69,Logistics,Eligible
PN-10234,21,Male,171.7,65.0,58.35,51.53,1.99,47,Fit,Single,Peshawar,Intermediate,54,50,Medical Corps,Not Eligible
PN-17801,16,Male,179.1,89.8,60.29,69.77,0.0,78,Fit,Single,Multan,Intermediate,72,83,Logistics,Eligible
PN-12281,24,Male,166.9,52.2,67.11,78.51,0.0,69,Fit,Single,Karachi,Advanced,29,32,IT & Cyber,Not Eligible
PN-12630,31,Male,171.5,77.3,88.94,83.82,0.0,84,Fit,Single,Peshawar,Intermediate,60,59,Naval Aviation,Not Eligible
PN-16741,25,Male,171.0,56.6,54.24,64.91,2.45,60,Fit,Single,Karachi,Beginner,50,51,Naval Aviation,Eligible
PN-18032,19,Male,167.0,57.2,60.19,57.81,1.78,68,Fit,Single,Karachi,Intermediate,40,57,IT & Cyber,Eligible
PN-16409,20,Male,170.3,68.2,74.43,75.1,3.43,100,Fit,Single,Karachi,Intermediate,73,82,Medical Corps,Eligible
PN-11323,23,Female,148.8,52.7,69.92,65.09,0.0,60,Unfit,Single,Karachi,Intermediate,49,48,IT & Cyber,Not Eligible
PN-13051,20,Female,154.7,49.2,83.1,73.42,0.0,51,Fit,Single,Islamabad,Beginner,55,66,Combat,Eligible
PN-12843,17,Female,154.4,73.7,33.0,34.93,0.0,75,Unfit,Single,Peshawar,Advanced,37,45,Logistics,Not Eligible
PN-16798,21,Male,170.7,50.0,63.73,47.68,2.26,56,Fit,Single,Karachi,Beginner,79,72,Naval Aviation,Not Eligible
PN-13788,19,Female,154.5,58.2,42.09,56.6,2.26,69,Fit,Single,Peshawar,Intermediate,64,61,IT & Cyber,Not Eligible
PN-15214,18,Male,179.5,52.1,71.09,55.63,2.61,68,Unfit,Single,Faisalabad,Beginner,64,56,IT & Cyber,Not Eligible
PN-17017,22,Female,151.1,64.2,54.31,56.91,2.32,71,Fit,Single,Quetta,Intermediate,70,66,Logistics,Eligible
PN-11194,25,Male,176.2,66.6,72.44,80.22,3.15,29,Unfit,Single,Faisalabad,Beginner,42,43,Combat,Not Eligible
PN-16930,25,Female,154.9,54.7,77.89,74.11,3.46,72,Fit,Married,Lahore,Beginner,54,71,Combat,Eligible
PN-17673,22,Male,170.0,84.9,78.34,75.7,0.0,64,Unfit,Single,Faisalabad,Intermediate,76,66,IT & Cyber,Not Eligible
PN-11054,20,Male,166.7,50.0,70.82,55.82,0.0,83,Fit,Single,Karachi,Intermediate,79,71,Naval Aviation,Eligible
PN-15340,33,Female,148.9,50.1,57.14,47.24,1.73,32,Unfit,Single,Islamabad,Intermediate,65,68,Naval Aviation,Not Eligible
PN-15270,21,Female,158.7,61.1,59.95,48.06,0.0,46,Fit,Married,Hyderabad,Intermediate,78,56,Naval Aviation,Not Eligible
PN-11035,24,Male,168.1,73.4,48.33,39.11,1.5,49,Fit,Single,Karachi,Beginner,68,55,Medical Corps,Not Eligible
PN-16347,19,Male,171.2,77.4,75.87,63.59,2.77,51,Fit,Single,Lahore,Intermediate,55,66,Marine Engineering,Eligible
PN-12930,20,Male,171.3,71.4,73.97,77.51,2.81,64,Fit,Married,Lahore,Intermediate,90,68,Naval Aviation,Eligible
PN-12486,16,Female,160.9,72.4,53.77,69.88,2.77,62,Fit,Single,Islamabad,Beginner,69,61,Medical Corps,Eligible
PN-14583,17,Female,157.5,65.9,69.03,74.78,0.0,78,Fit,Single,Lahore,Beginner,70,67,Logistics,Eligible
PN-12349,21,Male,164.9,66.2,68.69,70.53,3.07,61,Unfit,Single,Peshawar,Beginner,42,44,Marine Engineering,Not Eligible
PN-10361,22,Male,169.4,81.2,62.96,78.73,3.31,88,Unfit,Single,Karachi,Intermediate,66,77,Logistics,Not Eligible
PN-14923,31,Male,187.0,78.0,53.75,50.42,1.9,64,Fit,Single,Lahore,Intermediate,54,38,Combat,Not Eligible
PN-15785,18,Male,169.3,81.3,86.76,85.84,3.14,66,Fit,Single,Rawalpindi,Advanced,30,48,Marine Engineering,Eligible
PN-12408,24,Male,179.2,71.6,60.74,59.97,2.39,45,Unfit,Single,Karachi,Intermediate,36,42,Marine Engineering,Not Eligible
PN-11085,25,Male,181.6,60.1,85.7,67.5,2.7,40,Fit,Single,Faisalabad,Beginner,73,78,Naval Aviation,Not Eligible
PN-14699,20,Male,173.7,81.3,69.55,74.53,0.0,48,Fit,Single,Quetta,Intermediate,47,60,Medical Corps,Not Eligible
PN-17502,19,Male,170.0,60.9,65.72,72.3,0.0,67,Fit,Single,Quetta,Beginner,64,78,Marine Engineering,Eligible
PN-18413,33,Male,166.4,66.2,67.67,80.22,3.32,77,Fit,Married,Lahore,Beginner,65,52,Combat,Not Eligible
PN-16637,23,Male,175.1,71.8,59.95,51.21,1.88,82,Fit,Single,Lahore,Beginner,68,64,Marine Engineering,Eligible
PN-10024,21,Male,183.3,61.3,55.69,60.33,0.0,73,Fit,Single,Hyderabad,Beginner,57,68,IT & Cyber,Eligible
PN-15752,25,Male,173.6,79.7,82.54,72.2,0.0,74,Unfit,Single,Lahore,Advanced,59,75,Logistics,Not Eligible
PN-13771,24,Male,174.6,60.2,55.6,60.52,2.51,41,Fit,Single,Gujranwala,Intermediate,82,80,Naval Aviation,Not Eligible
PN-16609,19,Female,168.1,58.7,57.61,63.59,2.4,34,Unfit,Single,Faisalabad,Beginner,82,67,Combat,Not Eligible
PN-15317,21,Male,167.3,69.4,42.72,41.99,0.0,90,Fit,Single,Multan,Intermediate,72,78,Marine Engineering,Not Eligible
PN-13934,17,Male,174.3,60.0,57.14,52.53,2.13,82,Fit,Single,Multan,Advanced,82,71,Medical Corps,Eligible
PN-15004,32,Female,151.5,57.5,80.88,64.5,0.0,57,Unfit,Single,Lahore,Advanced,76,88,Logistics,Not Eligible
PN-14314,25,Female,155.8,70.9,34.41,33.71,1.96,57,Unfit,Single,Peshawar,Intermediate,59,57,Marine Engineering,Not Eligible
PN-17031,22,Male,170.8,68.1,53.18,47.55,0.0,29,Unfit,Single,Lahore,Advanced,73,67,Marine Engineering,Not Eligible
PN-13366,25,Male,170.9,64.7,58.28,61.15,2.67,38,Fit,Single,Hyderabad,Intermediate,71,54,Logistics,Not Eligible
PN-15625,23,Male,175.9,58.0,68.04,50.31,2.0,49,Fit,Single,Karachi,Intermediate,53,67,Combat,Not Eligible
PN-16269,20,Male,166.6,69.3,70.5,68.89,2.98,70,Unfit,Single,Rawalpindi,Intermediate,52,46,Marine Engineering,Not Eligible
PN-16085,19,Male,176.8,66.3,81.99,65.06,2.74,64,Fit,Single,Quetta,Intermediate,46,52,IT & Cyber,Eligible
PN-10430,20,Male,172.2,73.5,62.21,75.12,2.8,72,Fit,Single,Rawalpindi,Intermediate,66,62,Naval Aviation,Eligible
PN-11769,16,Male,175.1,52.5,78.59,67.73,2.37,70,Unfit,Single,Karachi,Intermediate,36,69,Medical Corps,Not Eligible
PN-17985,16,Female,159.8,61.0,97.24,89.65,0.0,76,Fit,Single,Islamabad,Beginner,49,82,Logistics,Eligible
PN-17327,17,Female,161.2,43.4,53.28,58.51,0.0,58,Unfit,Married,Multan,Intermediate,55,53,Logistics,Not Eligible
PN-12165,24,Male,169.7,69.5,82.02,83.16,0.0,37,Fit,Married,Peshawar,Beginner,34,53,Marine Engineering,Not Eligible
PN-11563,17,Female,156.8,53.0,84.93,72.79,0.0,59,Fit,Single,Peshawar,Advanced,67,59,Marine Engineering,Eligible
PN-16940,25,Male,173.4,65.9,66.72,59.96,2.42,41,Unfit,Married,Multan,Intermediate,47,56,Medical Corps,Not Eligible
PN-16378,22,Male,178.2,57.6,65.18,55.2,0.0,52,Fit,Single,Gujranwala,Advanced,47,42,Marine Engineering,Not Eligible
PN-14221,25,Male,164.2,66.3,70.88,91.5,4.0,52,Fit,Single,Karachi,Intermediate,42,41,IT & Cyber,Eligible
PN-14510,25,Male,172.3,50.0,60.98,56.62,2.22,58,Unfit,Single,Lahore,Intermediate,82,85,IT & Cyber,Not Eligible
PN-10624,25,Female,158.7,56.0,77.1,78.64,0.0,46,Fit,Single,Karachi,Advanced,44,52,Marine Engineering,Not Eligible
PN-15246,24,Female,165.6,64.5,71.47,72.82,0.0,66,Fit,Married,Quetta,Intermediate,44,47,Combat,Eligible
PN-16429,23,Male,171.4,61.6,58.17,64.58,2.4,58,Fit,Married,Karachi,Intermediate,44,42,Naval Aviation,Eligible
PN-13471,16,Female,149.0,68.9,68.99,62.98,0.0,49,Unfit,Married,Rawalpindi,Advanced,54,59,IT & Cyber,Not Eligible
PN-17311,19,Female,156.0,63.9,58.81,70.8,0.0,82,Fit,Single,Multan,Beginner,43,40,Marine Engineering,Eligible
PN-11812,25,Male,176.0,72.4,62.04,50.82,1.91,65,Fit,Single,Karachi,Intermediate,58,60,Combat,Eligible
PN-16342,24,Male,183.9,80.0,48.2,62.85,0.0,60,Fit,Married,Lahore,Beginner,82,60,Combat,Not Eligible
PN-11963,19,Female,163.0,59.0,55.77,54.28,2.24,65,Fit,Married,Faisalabad,Advanced,65,61,Combat,Eligible
PN-13209,24,Female,165.1,44.0,67.59,60.04,2.59,40,Fit,Single,Gujranwala,Beginner,58,69,Naval Aviation,Not Eligible
PN-16180,18,Female,156.1,44.5,67.66,77.09,0.0,55,Fit,Single,Faisalabad,Advanced,77,74,Logistics,Eligible
PN-10983,24,Female,165.8,49.6,65.55,67.71,0.0,62,Fit,Single,Karachi,Intermediate,68,56,Combat,Eligible
PN-11329,22,Male,168.4,58.3,43.97,66.3,0.0,46,Fit,Married,Islamabad,Beginner,64,65,Marine Engineering,Not Eligible
PN-18372,17,Male,178.7,83.4,56.29,71.22,0.0,39,Unfit,Married,Rawalpindi,Advanced,39,52,Marine Engineering,Not Eligible
PN-15749,20,Male,170.2,59.9,65.09,62.84,0.0,59,Fit,Single,Lahore,Beginner,31,42,Logistics,Not Eligible
PN-16846,17,Female,153.3,60.9,79.95,72.2,3.05,35,Fit,Single,Quetta,Advanced,59,61,Marine Engineering,Not Eligible
PN-17337,21,Female,150.1,60.9,36.28,52.0,0.0,63,Unfit,Single,Karachi,Advanced,55,49,Combat,Not Eligible
PN-15900,17,Male,164.6,78.9,54.28,72.78,0.0,69,Fit,Single,Karachi,Beginner,56,48,Combat,Eligible
PN-13654,16,Male,165.0,65.5,79.6,96.64,0.0,60,Fit,Single,Rawalpindi,Intermediate,48,77,IT & Cyber,Eligible
PN-17638,22,Female,157.4,68.3,54.03,61.67,2.94,38,Fit,Married,Gujranwala,Beginner,43,46,Combat,Not Eligible
PN-17129,20,Male,168.7,73.7,55.49,56.69,2.32,57,Fit,Single,Peshawar,Beginner,65,83,Combat,Eligible
PN-15486,17,Male,172.6,59.4,59.49,65.6,0.0,60,Fit,Single,Rawalpindi,Advanced,53,43,Naval Aviation,Not Eligible
PN-10292,18,Female,154.1,52.4,79.49,70.55,0.0,60,Unfit,Single,Peshawar,Intermediate,58,48,IT & Cyber,Not Eligible
PN-10767,22,Male,177.0,80.8,83.43,85.55,3.64,55,Fit,Married,Karachi,Beginner,52,47,Medical Corps,Eligible
PN-11438,24,Female,147.4,52.2,45.49,60.58,2.56,40,Fit,Single,Lahore,Beginner,69,60,IT & Cyber,Not Eligible
PN-14673,25,Female,148.8,62.5,78.6,65.42,2.46,59,Fit,Single,Rawalpindi,Intermediate,90,85,Medical Corps,Eligible
PN-10094,17,Female,157.1,54.4,70.56,61.39,0.0,63,Fit,Married,Faisalabad,Beginner,68,62,Combat,Eligible
PN-17180,22,Female,158.0,44.7,33.0,68.01,0.0,59,Fit,Single,Lahore,Advanced,76,66,IT & Cyber,Not Eligible
PN-16026,19,Male,183.5,79.9,65.72,58.16,2.6,58,Fit,Single,Karachi,Beginner,70,59,Combat,Eligible
PN-16015,20,Male,181.3,63.8,59.05,83.6,3.62,74,Fit,Single,Karachi,Intermediate,59,65,IT & Cyber,Eligible
PN-12454,21,Male,177.2,69.4,72.85,63.65,2.31,58,Unfit,Married,Hyderabad,Intermediate,58,70,Combat,Not Eligible
PN-18357,22,Male,172.0,61.8,79.4,69.59,2.62,100,Fit,Single,Rawalpindi,Beginner,49,42,Logistics,Eligible
PN-15412,21,Female,158.4,53.8,69.15,73.44,0.0,79,Fit,Single,Lahore,Intermediate,62,67,Marine Engineering,Eligible
PN-10795,30,Male,169.6,51.7,54.19,49.66,0.0,59,Unfit,Single,Lahore,Beginner,83,66,Naval Aviation,Not Eligible
PN-14428,25,Male,173.4,95.9,53.91,53.53,2.27,81,Fit,Single,Quetta,Beginner,43,55,Logistics,Eligible
PN-13400,25,Male,172.5,59.3,58.13,67.35,0.0,37,Unfit,Married,Multan,Intermediate,66,93,Marine Engineering,Not Eligible
PN-11559,22,Male,179.0,84.8,63.94,60.35,2.55,26,Fit,Single,Lahore,Intermediate,34,31,Combat,Not Eligible
PN-13853,25,Male,164.9,62.8,79.4,71.99,0.0,50,Fit,Single,Multan,Intermediate,40,48,Marine Engineering,Not Eligible
PN-14190,18,Male,174.9,84.1,55.94,62.74,2.38,37,Unfit,Single,Karachi,Advanced,74,63,Marine Engineering,Not Eligible
PN-17290,22,Male,173.7,63.9,79.1,50.59,2.32,96,Fit,Married,Karachi,Advanced,51,89,Logistics,Eligible
PN-11929,29,Female,160.1,52.9,75.53,65.99,0.0,62,Fit,Single,Faisalabad,Beginner,49,62,IT & Cyber,Not Eligible
PN-12485,20,Female,151.3,42.0,43.06,58.21,2.2,61,Unfit,Married,Rawalpindi,Intermediate,66,68,IT & Cyber,Not Eligible
PN-11492,25,Female,153.3,57.3,44.79,57.93,2.42,66,Fit,Single,Rawalpindi,Intermediate,69,64,Combat,Not Eligible
PN-10264,18,Male,162.4,66.2,65.55,68.17,2.41,74,Fit,Single,Islamabad,Intermediate,32,56,Marine Engineering,Eligible
PN-10626,22,Male,167.7,70.3,72.03,72.38,3.33,54,Fit,Single,Karachi,Beginner,62,82,Naval Aviation,Eligible
PN-17158,18,Male,165.5,55.2,58.5,65.86,2.17,56,Fit,Single,Rawalpindi,Intermediate,45,67,Marine Engineering,Eligible
PN-11468,20,Female,165.2,58.1,67.68,65.22,2.45,71,Fit,Single,Multan,Intermediate,69,64,Naval Aviation,Eligible
PN-10186,21,Male,175.4,80.1,64.38,72.69,2.98,59,Fit,Single,Lahore,Advanced,53,33,Combat,Eligible
PN-17236,16,Male,168.0,62.4,58.81,62.23,0.0,52,Fit,Married,Karachi,Advanced,75,60,Marine Engineering,Not Eligible
PN-12578,19,Male,165.6,84.0,55.98,55.73,2.02,83,Fit,Single,Peshawar,Intermediate,39,53,Medical Corps,Eligible
PN-11510,21,Male,174.1,69.0,60.71,70.04,2.47,66,Fit,Single,Peshawar,Intermediate,74,60,IT & Cyber,Eligible
PN-17957,23,Male,165.1,59.0,80.33,75.37,0.0,46,Unfit,Married,Karachi,Intermediate,76,64,Marine Engineering,Not Eligible
PN-16045,22,Female,155.1,61.6,54.18,63.95,0.0,50,Fit,Single,Islamabad,Intermediate,56,43,Marine Engineering,Not Eligible
PN-13015,22,Male,169.4,66.9,65.14,67.28,2.66,71,Fit,Married,Lahore,Beginner,44,54,Marine Engineering,Eligible
PN-12639,24,Male,176.0,94.6,67.83,68.53,0.0,41,Unfit,Single,Lahore,Beginner,46,74,Combat,Not Eligible
PN-16921,25,Male,165.2,56.2,62.25,50.12,2.22,62,Fit,Married,Islamabad,Advanced,52,40,Naval Aviation,Eligible
PN-14585,29,Female,153.5,72.7,78.62,86.63,0.0,80,Unfit,Single,Islamabad,Advanced,66,71,Logistics,Not Eligible
PN-11953,16,Male,168.3,73.9,57.13,59.78,2.08,62,Fit,Single,Multan,Intermediate,34,44,Marine Engineering,Eligible
PN-15063,19,Male,162.4,82.1,66.71,67.76,2.44,86,Unfit,Married,Peshawar,Advanced,48,52,Marine Engineering,Not Eligible
PN-13880,24,Male,171.6,80.3,68.74,73.62,3.66,84,Unfit,Single,Gujranwala,Advanced,68,68,Combat,Not Eligible
PN-15934,22,Male,166.0,64.3,61.37,74.66,2.88,57,Fit,Single,Multan,Intermediate,68,77,Combat,Eligible
PN-12247,22,Male,173.9,70.1,67.44,63.26,2.9,63,Fit,Single,Lahore,Intermediate,70,77,Combat,Eligible
PN-17354,21,Female,156.1,72.7,68.95,58.74,0.0,34,Fit,Single,Karachi,Advanced,79,67,Medical Corps,Not Eligible
PN-12523,21,Female,160.7,61.8,75.48,68.92,3.0,80,Fit,Married,Multan,Beginner,38,33,Marine Engineering,Eligible
PN-11140,24,Male,177.3,56.0,53.24,57.38,2.22,49,Fit,Single,Karachi,Intermediate,55,59,Naval Aviation,Not Eligible
PN-11045,18,Male,175.0,64.0,39.76,48.52,0.0,91,Fit,Single,Karachi,Beginner,61,66,IT & Cyber,Not Eligible
PN-17385,20,Female,155.3,50.4,66.28,59.53,2.53,69,Unfit,Single,Karachi,Intermediate,65,73,Logistics,Not Eligible
PN-12099,16,Male,176.9,78.3,72.63,67.9,0.0,64,Fit,Married,Karachi,Intermediate,50,51,Combat,Eligible
PN-11028,22,Male,183.4,65.9,79.57,77.11,0.0,74,Fit,Single,Lahore,Intermediate,56,51,Combat,Eligible
PN-17605,21,Female,158.8,57.2,61.38,40.31,1.52,59,Unfit,Married,Karachi,Advanced,67,71,Marine Engineering,Not Eligible
PN-13033,24,Male,175.8,75.1,83.3,74.44,3.32,45,Fit,Single,Islamabad,Intermediate,52,54,Logistics,Not Eligible
PN-15352,18,Male,175.6,79.9,68.95,54.98,0.0,62,Fit,Single,Islamabad,Advanced,50,70,Medical Corps,Not Eligible
PN-17234,22,Male,183.2,73.6,45.12,68.54,0.0,63,Unfit,Single,Hyderabad,Intermediate,44,55,Logistics,Not Eligible
PN-13983,25,Male,167.8,54.4,69.78,54.08,0.0,56,Fit,Single,Quetta,Beginner,40,44,Combat,Not Eligible
PN-10218,21,Male,175.8,64.6,87.71,73.21,0.0,84,Fit,Single,Multan,Intermediate,73,77,IT & Cyber,Eligible
PN-13358,16,Male,172.2,72.3,45.79,54.16,0.0,44,Fit,Single,Lahore,Intermediate,64,74,IT & Cyber,Not Eligible
PN-17029,17,Male,162.5,92.9,70.18,68.18,0.0,76,Unfit,Single,Multan,Beginner,52,42,Logistics,Not Eligible
PN-12089,34,Male,163.6,66.2,60.72,66.77,2.74,68,Fit,Single,Lahore,Beginner,59,51,Logistics,Not Eligible
PN-15969,18,Female,162.4,52.6,61.9,62.07,2.52,74,Fit,Single,Lahore,Beginner,11,36,Naval Aviation,Eligible
PN-13102,18,Female,158.8,54.9,66.1,75.49,3.08,56,Fit,Single,Lahore,Advanced,53,49,Combat,Eligible
PN-14565,19,Male,166.0,50.0,49.67,58.05,0.0,61,Fit,Married,Islamabad,Intermediate,54,78,IT & Cyber,Not Eligible
PN-12108,20,Male,165.2,59.4,56.59,61.11,0.0,57,Fit,Married,Rawalpindi,Intermediate,76,69,Combat,Eligible
PN-17981,19,Male,177.8,62.0,58.1,77.07,2.97,63,Fit,Single,Rawalpindi,Beginner,52,66,Logistics,Eligible
PN-10454,17,Male,173.6,65.6,72.73,89.05,3.93,67,Unfit,Single,Islamabad,Intermediate,95,81,Logistics,Not Eligible
PN-16822,34,Male,164.3,68.6,62.73,78.74,3.0,72,Unfit,Single,Rawalpindi,Intermediate,41,48,IT & Cyber,Not Eligible
PN-15010,23,Male,176.1,70.6,81.0,74.64,3.21,79,Fit,Married,Lahore,Intermediate,50,71,Logistics,Eligible
PN-18128,25,Male,177.6,87.6,51.31,53.42,2.13,63,Fit,Married,Karachi,Intermediate,45,43,Marine Engineering,Eligible
PN-13591,25,Male,165.5,73.9,57.95,54.45,2.65,82,Unfit,Single,Karachi,Advanced,65,67,IT & Cyber,Not Eligible
PN-17610,16,Male,181.2,61.9,55.85,54.93,0.0,63,Fit,Single,Karachi,Advanced,62,80,Marine Engineering,Eligible
PN-17793,33,Female,164.4,44.8,66.74,63.67,2.34,78,Fit,Single,Karachi,Beginner,60,74,Marine Engineering,Not Eligible
PN-15050,19,Male,182.8,65.7,67.31,67.05,2.42,38,Fit,Single,Lahore,Intermediate,61,64,Logistics,Not Eligible
PN-12606,17,Male,172.1,59.6,69.81,71.3,2.49,54,Fit,Single,Multan,Beginner,69,56,Marine Engineering,Eligible
PN-12969,17,Male,161.3,72.1,82.42,66.34,2.51,52,Fit,Single,Karachi,Advanced,54,64,Naval Aviation,Eligible
PN-15415,25,Male,173.0,92.4,60.98,69.8,3.08,53,Fit,Married,Quetta,Intermediate,46,48,Marine Engineering,Eligible
PN-10541,23,Female,163.8,50.0,52.28,55.08,1.87,82,Fit,Single,Karachi,Advanced,81,74,Marine Engineering,Eligible
PN-16145,21,Male,175.9,65.2,42.47,42.32,0.0,58,Unfit,Single,Multan,Intermediate,55,70,Combat,Not Eligible
PN-17647,16,Male,166.1,50.0,79.31,63.08,0.0,51,Fit,Single,Karachi,Intermediate,40,53,IT & Cyber,Not Eligible
PN-17708,22,Male,163.1,64.8,61.39,55.61,2.28,73,Fit,Single,Lahore,Beginner,65,67,Combat,Eligible
PN-13615,23,Male,168.3,79.6,56.74,66.88,0.0,80,Unfit,Single,Islamabad,Beginner,53,68,Combat,Not Eligible
PN-15395,31,Male,166.0,72.8,74.91,92.81,0.0,55,Unfit,Single,Peshawar,Intermediate,71,49,Naval Aviation,Not Eligible
PN-15333,31,Male,175.1,64.9,71.75,65.56,0.0,71,Unfit,Single,Rawalpindi,Intermediate,38,46,Logistics,Not Eligible
PN-11972,21,Female,161.5,51.8,55.42,56.04,0.0,61,Unfit,Single,Karachi,Intermediate,48,53,Combat,Not Eligible
PN-16352,18,Female,157.4,58.5,58.58,65.76,2.74,64,Fit,Single,Multan,Beginner,61,60,IT & Cyber,Eligible
PN-13297,23,Male,175.8,78.9,72.44,81.15,2.9,65,Unfit,Single,Gujranwala,Intermediate,60,57,Naval Aviation,Not Eligible
PN-11596,28,Female,164.5,59.6,39.92,40.38,2.03,54,Fit,Married,Karachi,Intermediate,67,82,IT & Cyber,Not Eligible
